73.5021,34.2048,20180316,'2018-03-02'
73.5031,34.2053,20180316,'2018-03-02'
73.5113,4.1695,20180316,'2018-03-02'
73.517,4.1709,20180316,'2018-03-02'
73.5173,4.1718,20180316,'2018-03-02'
73.5174,4.1716,20180316,'2018-03-02'
73.5174,4.1778,20180316,'2018-03-02'
73.5175,4.1715,20180316,'2018-03-02'
73.5175,4.1716,20180316,'2018-03-02'
73.5176,4.1714,20180316,'2018-03-02'
73.5177,4.1737,20180316,'2018-03-02'
73.5178,4.1738,20180316,'2018-03-02'
73.5178,4.1739,20180316,'2018-03-02'
73.5179,4.1739,20180316,'2018-03-02'
73.5244,4.2006,20180316,'2018-03-02'
73.5248,4.2057,20180316,'2018-03-02'
73.5328,4.1889,20180316,'2018-03-02'
73.5343,4.1871,20180316,'2018-03-02'
73.5344,4.1871,20180316,'2018-03-02'
73.5345,4.1877,20180316,'2018-03-02'
73.5346,4.1876,20180316,'2018-03-02'
73.5348,4.1871,20180316,'2018-03-02'
73.5382,4.2176,20180316,'2018-03-02'
73.5415,4.2362,20180316,'2018-03-02'
73.5429,4.2086,20180316,'2018-03-02'
73.543,4.2496,20180316,'2018-03-02'
73.5431,4.2086,20180316,'2018-03-02'
73.5431,4.2494,20180316,'2018-03-02'
73.5434,4.2109,20180316,'2018-03-02'
73.5434,4.2497,20180316,'2018-03-02'
73.5435,4.2109,20180316,'2018-03-02'
73.5436,4.213,20180316,'2018-03-02'
73.5437,4.213,20180316,'2018-03-02'
73.5437,4.2131,20180316,'2018-03-02'
73.5438,4.2129,20180316,'2018-03-02'
73.5438,4.213,20180316,'2018-03-02'
73.5438,4.2332,20180316,'2018-03-02'
73.5439,4.2109,20180316,'2018-03-02'
73.5439,4.2129,20180316,'2018-03-02'
73.5439,4.213,20180316,'2018-03-02'
73.544,4.2128,20180316,'2018-03-02'
73.5444,4.2216,20180316,'2018-03-02'
73.5452,4.2498,20180316,'2018-03-02'
73.5455,4.2498,20180316,'2018-03-02'
73.5462,4.2495,20180316,'2018-03-02'
73.5464,4.2498,20180316,'2018-03-02'
73.5464,4.2499,20180316,'2018-03-02'
73.5464,4.25,20180316,'2018-03-02'
73.5465,4.25,20180316,'2018-03-02'
73.5472,4.2321,20180316,'2018-03-02'
73.5477,4.2359,20180316,'2018-03-02'
73.549,4.2335,20180316,'2018-03-02'
73.5492,4.2343,20180316,'2018-03-02'
73.582,55.016,20180316,'2018-03-02'
73.593,33.5955,20180316,'2018-03-02'
73.5935,33.5952,20180316,'2018-03-02'
73.5959,33.5954,20180316,'2018-03-02'
73.5962,33.5955,20180316,'2018-03-02'
73.601,33.5954,20180316,'2018-03-02'
73.6024,33.5923,20180316,'2018-03-02'
73.6024,33.5924,20180316,'2018-03-02'
73.6024,33.5951,20180316,'2018-03-02'
73.6025,33.5923,20180316,'2018-03-02'
73.6026,33.5924,20180316,'2018-03-02'
73.6124,33.6061,20180316,'2018-03-02'
73.6864,55.0178,20180316,'2018-03-02'
73.6896,55.0181,20180316,'2018-03-02'
73.6915,55.0179,20180316,'2018-03-02'
73.6919,55.0201,20180316,'2018-03-02'
73.6921,55.0201,20180316,'2018-03-02'
73.6922,55.02,20180316,'2018-03-02'
73.7159,34.4047,20180316,'2018-03-02'
73.7685,20.0048,20180316,'2018-03-02'
73.9056,31.6037,20180316,'2018-03-02'
73.9064,31.6037,20180316,'2018-03-02'
73.907,31.6035,20180316,'2018-03-02'
73.9072,31.6034,20180316,'2018-03-02'
73.9072,31.6036,20180316,'2018-03-02'
73.928,31.0373,20180316,'2018-03-02'
73.928,31.0374,20180316,'2018-03-02'
73.9284,31.038,20180316,'2018-03-02'
73.9286,31.0384,20180316,'2018-03-02'
73.9287,31.0341,20180316,'2018-03-02'
73.9287,31.0343,20180316,'2018-03-02'
73.9289,31.0383,20180316,'2018-03-02'
73.9918,39.7229,20180316,'2018-03-02'
74.0302,31.7018,20180316,'2018-03-02'
74.0303,31.703,20180316,'2018-03-02'
74.0322,31.702,20180316,'2018-03-02'
74.0456,31.7435,20180316,'2018-03-02'
74.0614,31.6931,20180316,'2018-03-02'
74.0744,31.7372,20180316,'2018-03-02'
74.1285,24.9568,20180316,'2018-03-02'
74.144,24.9967,20180316,'2018-03-02'
74.1441,24.9976,20180316,'2018-03-02'
74.1698,31.2873,20180316,'2018-03-02'
74.1702,31.2873,20180316,'2018-03-02'
74.1709,31.2876,20180316,'2018-03-02'
74.171,31.2879,20180316,'2018-03-02'
74.1781,31.2865,20180316,'2018-03-02'
74.2297,31.3043,20180316,'2018-03-02'
74.238,31.8915,20180316,'2018-03-02'
74.2396,31.3975,20180316,'2018-03-02'
74.2739,31.513,20180316,'2018-03-02'
74.2758,31.5132,20180316,'2018-03-02'
74.276,31.5503,20180316,'2018-03-02'
74.2762,31.5504,20180316,'2018-03-02'
74.2778,31.511,20180316,'2018-03-02'
74.2816,31.5104,20180316,'2018-03-02'
74.2881,18.7808,20180316,'2018-03-02'
74.3076,39.1119,20180316,'2018-03-02'
74.3248,31.5763,20180316,'2018-03-02'
74.3327,31.4857,20180316,'2018-03-02'
74.3378,42.8649,20180316,'2018-03-02'
74.3436,31.5497,20180316,'2018-03-02'
74.3674,31.4609,20180316,'2018-03-02'
74.3735,31.4727,20180316,'2018-03-02'
74.3736,31.4726,20180316,'2018-03-02'
74.3737,31.4725,20180316,'2018-03-02'
74.3737,31.4727,20180316,'2018-03-02'
74.3737,31.4728,20180316,'2018-03-02'
74.3737,31.4729,20180316,'2018-03-02'
74.3738,31.4727,20180316,'2018-03-02'
74.3739,31.4725,20180316,'2018-03-02'
74.3739,31.4728,20180316,'2018-03-02'
74.374,31.4724,20180316,'2018-03-02'
74.374,31.4725,20180316,'2018-03-02'
74.4081,31.6151,20180316,'2018-03-02'
74.4091,31.6122,20180316,'2018-03-02'
74.4146,31.4665,20180316,'2018-03-02'
74.4442,39.0101,20180316,'2018-03-02'
74.4634,42.8736,20180316,'2018-03-02'
74.4635,42.8736,20180316,'2018-03-02'
74.4639,42.8737,20180316,'2018-03-02'
74.4673,31.5852,20180316,'2018-03-02'
74.4694,43.0538,20180316,'2018-03-02'
74.572,42.8435,20180316,'2018-03-02'
74.5754,42.8239,20180316,'2018-03-02'
74.5803,42.8241,20180316,'2018-03-02'
74.5803,42.8242,20180316,'2018-03-02'
74.5809,42.8248,20180316,'2018-03-02'
74.581,42.825,20180316,'2018-03-02'
74.5833,42.8816,20180316,'2018-03-02'
74.5835,42.8816,20180316,'2018-03-02'
74.5836,42.8816,20180316,'2018-03-02'
74.5839,42.8817,20180316,'2018-03-02'
74.5861,42.8439,20180316,'2018-03-02'
74.5891,42.8839,20180316,'2018-03-02'
74.599,42.8724,20180316,'2018-03-02'
74.6105,42.8828,20180316,'2018-03-02'
74.6107,42.8597,20180316,'2018-03-02'
74.6109,42.8602,20180316,'2018-03-02'
74.611,42.8593,20180316,'2018-03-02'
74.6119,42.8854,20180316,'2018-03-02'
74.612,42.8718,20180316,'2018-03-02'
74.6125,42.8737,20180316,'2018-03-02'
74.6129,42.8743,20180316,'2018-03-02'
74.613,42.8743,20180316,'2018-03-02'
74.6224,42.8627,20180316,'2018-03-02'
74.6562,42.8688,20180316,'2018-03-02'
74.6572,42.869,20180316,'2018-03-02'
74.6573,42.8687,20180316,'2018-03-02'
74.6575,42.8688,20180316,'2018-03-02'
74.6576,42.8688,20180316,'2018-03-02'
74.6579,42.8689,20180316,'2018-03-02'
74.6833,42.8848,20180316,'2018-03-02'
74.7074,39.4019,20180316,'2018-03-02'
74.7182,42.9888,20180316,'2018-03-02'
74.7609,39.7193,20180316,'2018-03-02'
74.7611,39.7194,20180316,'2018-03-02'
74.7733,42.9872,20180316,'2018-03-02'
74.7733,42.9877,20180316,'2018-03-02'
74.7869,39.6747,20180316,'2018-03-02'
74.9309,38.1988,20180316,'2018-03-02'
74.9705,42.9031,20180316,'2018-03-02'
74.986,39.664,20180316,'2018-03-02'
75.0189,39.4951,20180316,'2018-03-02'
75.0197,39.4951,20180316,'2018-03-02'
75.0314,39.707,20180316,'2018-03-02'
75.035,39.7328,20180316,'2018-03-02'
75.0356,39.7297,20180316,'2018-03-02'
75.0757,39.3305,20180316,'2018-03-02'
75.0827,39.3374,20180316,'2018-03-02'
75.0907,39.3299,20180316,'2018-03-02'
75.0908,39.3285,20180316,'2018-03-02'
75.0915,39.3295,20180316,'2018-03-02'
75.1044,39.5601,20180316,'2018-03-02'
75.1045,39.56,20180316,'2018-03-02'
75.135,15.3522,20180316,'2018-03-02'
75.1351,15.3521,20180316,'2018-03-02'
75.1356,15.3517,20180316,'2018-03-02'
75.2204,39.7327,20180316,'2018-03-02'
75.2255,39.7322,20180316,'2018-03-02'
75.2259,37.7814,20180316,'2018-03-02'
75.2262,37.7791,20180316,'2018-03-02'
75.2262,37.7794,20180316,'2018-03-02'
75.2285,37.7794,20180316,'2018-03-02'
75.2286,37.7795,20180316,'2018-03-02'
75.2289,37.7729,20180316,'2018-03-02'
75.2289,39.7176,20180316,'2018-03-02'
75.229,37.7729,20180316,'2018-03-02'
75.2291,39.7178,20180316,'2018-03-02'
75.2299,37.7796,20180316,'2018-03-02'
75.23,37.7828,20180316,'2018-03-02'
75.2301,39.7188,20180316,'2018-03-02'
75.2321,37.7789,20180316,'2018-03-02'
75.2321,37.779,20180316,'2018-03-02'
75.2341,37.7604,20180316,'2018-03-02'
75.2342,37.7601,20180316,'2018-03-02'
75.2343,37.7603,20180316,'2018-03-02'
75.2344,37.7788,20180316,'2018-03-02'
75.2358,37.7647,20180316,'2018-03-02'
75.2365,37.7652,20180316,'2018-03-02'
75.2374,37.7752,20180316,'2018-03-02'
75.2425,37.7825,20180316,'2018-03-02'
75.2531,39.7153,20180316,'2018-03-02'
75.2532,39.7151,20180316,'2018-03-02'
75.2532,39.7152,20180316,'2018-03-02'
75.2533,39.7151,20180316,'2018-03-02'
75.2534,39.715,20180316,'2018-03-02'
75.2535,39.715,20180316,'2018-03-02'
75.2536,39.7151,20180316,'2018-03-02'
75.2546,39.7152,20180316,'2018-03-02'
75.255,39.7153,20180316,'2018-03-02'
75.2557,39.7291,20180316,'2018-03-02'
75.2557,39.7292,20180316,'2018-03-02'
75.2573,39.7204,20180316,'2018-03-02'
75.2577,39.7247,20180316,'2018-03-02'
75.2589,39.7218,20180316,'2018-03-02'
75.259,39.7219,20180316,'2018-03-02'
75.2591,39.7204,20180316,'2018-03-02'
75.2593,39.7145,20180316,'2018-03-02'
75.26,39.7159,20180316,'2018-03-02'
75.2602,39.7218,20180316,'2018-03-02'
75.2607,39.7113,20180316,'2018-03-02'
75.2607,39.7226,20180316,'2018-03-02'
75.2608,39.7113,20180316,'2018-03-02'
75.2608,39.7229,20180316,'2018-03-02'
75.2609,39.7192,20180316,'2018-03-02'
75.2609,39.7216,20180316,'2018-03-02'
75.2609,39.7218,20180316,'2018-03-02'
75.261,39.7218,20180316,'2018-03-02'
75.261,39.7277,20180316,'2018-03-02'
75.2612,39.7164,20180316,'2018-03-02'
75.2613,39.7239,20180316,'2018-03-02'
75.2614,39.7157,20180316,'2018-03-02'
75.2614,39.727,20180316,'2018-03-02'
75.2614,39.7271,20180316,'2018-03-02'
75.2615,39.7219,20180316,'2018-03-02'
75.2615,39.7271,20180316,'2018-03-02'
75.2616,39.727,20180316,'2018-03-02'
75.2616,39.7271,20180316,'2018-03-02'
75.2617,39.7215,20180316,'2018-03-02'
75.2619,39.7269,20180316,'2018-03-02'
75.2622,39.7266,20180316,'2018-03-02'
75.2622,39.727,20180316,'2018-03-02'
75.2623,39.7267,20180316,'2018-03-02'
75.2623,39.7275,20180316,'2018-03-02'
75.2626,39.7232,20180316,'2018-03-02'
75.2627,39.7234,20180316,'2018-03-02'
75.2627,39.7238,20180316,'2018-03-02'
75.2628,39.7236,20180316,'2018-03-02'
75.2628,39.724,20180316,'2018-03-02'
75.2629,39.7232,20180316,'2018-03-02'
75.2629,39.7235,20180316,'2018-03-02'
75.2629,39.7239,20180316,'2018-03-02'
75.263,39.7197,20180316,'2018-03-02'
75.2633,39.7011,20180316,'2018-03-02'
75.2638,39.7252,20180316,'2018-03-02'
75.2646,39.7108,20180316,'2018-03-02'
75.2648,39.7213,20180316,'2018-03-02'
75.2653,39.7229,20180316,'2018-03-02'
75.266,39.7123,20180316,'2018-03-02'
75.266,39.7222,20180316,'2018-03-02'
75.266,39.724,20180316,'2018-03-02'
75.2661,39.7222,20180316,'2018-03-02'
75.2669,39.7108,20180316,'2018-03-02'
75.267,39.7214,20180316,'2018-03-02'
75.2676,39.7105,20180316,'2018-03-02'
75.2682,39.7108,20180316,'2018-03-02'
75.269,39.7101,20180316,'2018-03-02'
75.2695,39.7201,20180316,'2018-03-02'
75.2697,39.7099,20180316,'2018-03-02'
75.2697,39.7122,20180316,'2018-03-02'
75.2698,39.7101,20180316,'2018-03-02'
75.2698,39.7102,20180316,'2018-03-02'
75.2703,39.7217,20180316,'2018-03-02'
75.2708,39.7136,20180316,'2018-03-02'
75.2719,39.7131,20180316,'2018-03-02'
75.2719,39.7133,20180316,'2018-03-02'
75.272,39.7122,20180316,'2018-03-02'
75.2721,39.7121,20180316,'2018-03-02'
75.2721,39.7124,20180316,'2018-03-02'
75.2721,39.7127,20180316,'2018-03-02'
75.2721,39.717,20180316,'2018-03-02'
75.2722,39.7156,20180316,'2018-03-02'
75.2722,39.7168,20180316,'2018-03-02'
75.2722,39.7278,20180316,'2018-03-02'
75.2738,39.7125,20180316,'2018-03-02'
75.2759,39.7246,20180316,'2018-03-02'
75.2761,39.7124,20180316,'2018-03-02'
75.2766,39.7162,20180316,'2018-03-02'
75.2775,39.7128,20180316,'2018-03-02'
75.2775,39.7129,20180316,'2018-03-02'
75.2778,39.729,20180316,'2018-03-02'
75.2779,39.7271,20180316,'2018-03-02'
75.2786,39.7139,20180316,'2018-03-02'
75.2787,39.7139,20180316,'2018-03-02'
75.2796,39.7103,20180316,'2018-03-02'
75.2799,39.7152,20180316,'2018-03-02'
75.3345,40.2643,20180316,'2018-03-02'
75.3348,40.2641,20180316,'2018-03-02'
75.3442,40.1694,20180316,'2018-03-02'
75.3761,37.2123,20180316,'2018-03-02'
75.4178,38.7689,20180316,'2018-03-02'
75.5173,39.0866,20180316,'2018-03-02'
75.5304,38.9848,20180316,'2018-03-02'
75.5489,36.9188,20180316,'2018-03-02'
75.5497,39.308,20180316,'2018-03-02'
75.5522,39.3089,20180316,'2018-03-02'
75.5582,39.2406,20180316,'2018-03-02'
75.5616,39.2408,20180316,'2018-03-02'
75.5618,39.2408,20180316,'2018-03-02'
75.5619,39.2408,20180316,'2018-03-02'
75.562,39.0097,20180316,'2018-03-02'
75.5631,39.0133,20180316,'2018-03-02'
75.5641,39.082,20180316,'2018-03-02'
75.5642,39.082,20180316,'2018-03-02'
75.5644,39.082,20180316,'2018-03-02'
75.5646,39.0822,20180316,'2018-03-02'
75.5652,39.0938,20180316,'2018-03-02'
75.5664,39.9385,20180316,'2018-03-02'
75.5673,39.0859,20180316,'2018-03-02'
75.5676,39.0991,20180316,'2018-03-02'
75.5677,39.0922,20180316,'2018-03-02'
75.5679,39.092,20180316,'2018-03-02'
75.568,39.0944,20180316,'2018-03-02'
75.5683,39.0924,20180316,'2018-03-02'
75.5684,39.0943,20180316,'2018-03-02'
75.5685,39.0943,20180316,'2018-03-02'
75.5687,39.0943,20180316,'2018-03-02'
75.5701,39.0694,20180316,'2018-03-02'
75.5707,39.0878,20180316,'2018-03-02'
75.5708,39.0877,20180316,'2018-03-02'
75.5729,39.2188,20180316,'2018-03-02'
75.573,39.2188,20180316,'2018-03-02'
75.5732,39.2192,20180316,'2018-03-02'
75.5734,39.2177,20180316,'2018-03-02'
75.5735,39.2174,20180316,'2018-03-02'
75.5736,39.2175,20180316,'2018-03-02'
75.5745,39.2165,20180316,'2018-03-02'
75.5933,39.7718,20180316,'2018-03-02'
75.5935,39.7706,20180316,'2018-03-02'
75.5939,39.7719,20180316,'2018-03-02'
75.5941,39.1253,20180316,'2018-03-02'
75.5962,39.7713,20180316,'2018-03-02'
75.5963,39.7713,20180316,'2018-03-02'
75.5965,39.7691,20180316,'2018-03-02'
75.5966,39.7691,20180316,'2018-03-02'
75.5967,39.769,20180316,'2018-03-02'
75.5967,39.7691,20180316,'2018-03-02'
75.5972,39.7692,20180316,'2018-03-02'
75.5991,39.4423,20180316,'2018-03-02'
75.5995,39.7737,20180316,'2018-03-02'
75.5996,39.7736,20180316,'2018-03-02'
75.5997,39.7735,20180316,'2018-03-02'
75.5999,39.7733,20180316,'2018-03-02'
75.6,39.769,20180316,'2018-03-02'
75.6006,39.7695,20180316,'2018-03-02'
75.6022,39.7707,20180316,'2018-03-02'
75.6068,39.4512,20180316,'2018-03-02'
75.6111,39.2693,20180316,'2018-03-02'
75.6115,39.7688,20180316,'2018-03-02'
75.6116,39.7686,20180316,'2018-03-02'
75.6133,39.7689,20180316,'2018-03-02'
75.6137,39.7688,20180316,'2018-03-02'
75.6148,39.8022,20180316,'2018-03-02'
75.6156,39.7689,20180316,'2018-03-02'
75.6411,39.4898,20180316,'2018-03-02'
75.6566,42.6741,20180316,'2018-03-02'
75.6649,42.6639,20180316,'2018-03-02'
75.6874,39.286,20180316,'2018-03-02'
75.6957,39.2922,20180316,'2018-03-02'
75.6983,39.3396,20180316,'2018-03-02'
75.7028,39.3011,20180316,'2018-03-02'
75.7092,39.2918,20180316,'2018-03-02'
75.7112,39.4746,20180316,'2018-03-02'
75.7141,39.2929,20180316,'2018-03-02'
75.7148,39.4812,20180316,'2018-03-02'
75.7163,39.4852,20180316,'2018-03-02'
75.7163,39.4853,20180316,'2018-03-02'
75.7169,39.485,20180316,'2018-03-02'
75.7174,39.4785,20180316,'2018-03-02'
75.7232,39.4912,20180316,'2018-03-02'
75.7244,39.338,20180316,'2018-03-02'
75.7244,39.3382,20180316,'2018-03-02'
75.7254,39.3301,20180316,'2018-03-02'
75.7293,39.4819,20180316,'2018-03-02'
75.7772,39.1074,20180316,'2018-03-02'
75.7773,39.1073,20180316,'2018-03-02'
75.7774,39.1073,20180316,'2018-03-02'
75.7775,39.1073,20180316,'2018-03-02'
75.7835,37.8498,20180316,'2018-03-02'
75.7839,39.6435,20180316,'2018-03-02'
75.7846,39.0928,20180316,'2018-03-02'
75.787,39.1131,20180316,'2018-03-02'
75.7879,39.6528,20180316,'2018-03-02'
75.7958,39.6358,20180316,'2018-03-02'
75.7981,40.0426,20180316,'2018-03-02'
75.7985,39.6258,20180316,'2018-03-02'
75.7987,39.644,20180316,'2018-03-02'
75.7994,39.6436,20180316,'2018-03-02'
75.7995,39.6436,20180316,'2018-03-02'
75.7997,40.0417,20180316,'2018-03-02'
75.8004,39.503,20180316,'2018-03-02'
75.8067,39.8353,20180316,'2018-03-02'
75.807,39.3902,20180316,'2018-03-02'
75.807,39.8354,20180316,'2018-03-02'
75.809,39.2639,20180316,'2018-03-02'
75.8094,39.2637,20180316,'2018-03-02'
75.8096,39.3345,20180316,'2018-03-02'
75.812,39.3868,20180316,'2018-03-02'
75.8121,39.6286,20180316,'2018-03-02'
75.8122,39.4126,20180316,'2018-03-02'
75.8133,39.2721,20180316,'2018-03-02'
75.8137,39.6325,20180316,'2018-03-02'
75.8175,39.1991,20180316,'2018-03-02'
75.8216,39.1988,20180316,'2018-03-02'
75.8236,39.1673,20180316,'2018-03-02'
75.8281,39.6577,20180316,'2018-03-02'
75.8322,39.6292,20180316,'2018-03-02'
75.8325,39.629,20180316,'2018-03-02'
75.8326,39.6287,20180316,'2018-03-02'
75.8328,39.629,20180316,'2018-03-02'
75.8356,39.6278,20180316,'2018-03-02'
75.836,39.1324,20180316,'2018-03-02'
75.836,39.3575,20180316,'2018-03-02'
75.836,39.4691,20180316,'2018-03-02'
75.8361,39.6282,20180316,'2018-03-02'
75.8364,39.6242,20180316,'2018-03-02'
75.8385,39.5046,20180316,'2018-03-02'
75.8388,39.4989,20180316,'2018-03-02'
75.8427,39.1402,20180316,'2018-03-02'
75.8462,39.3728,20180316,'2018-03-02'
75.8485,39.3713,20180316,'2018-03-02'
75.8493,39.6168,20180316,'2018-03-02'
75.8527,39.3687,20180316,'2018-03-02'
75.8577,39.3753,20180316,'2018-03-02'
75.8579,39.3753,20180316,'2018-03-02'
75.8589,39.3752,20180316,'2018-03-02'
75.8596,39.3768,20180316,'2018-03-02'
75.8596,39.3769,20180316,'2018-03-02'
75.8597,39.3751,20180316,'2018-03-02'
75.8597,39.377,20180316,'2018-03-02'
75.8597,39.3771,20180316,'2018-03-02'
75.8599,39.3717,20180316,'2018-03-02'
75.8604,39.3752,20180316,'2018-03-02'
75.8609,39.3757,20180316,'2018-03-02'
75.861,39.3744,20180316,'2018-03-02'
75.8611,39.375,20180316,'2018-03-02'
75.8612,39.3766,20180316,'2018-03-02'
75.8613,39.3764,20180316,'2018-03-02'
75.8613,39.3766,20180316,'2018-03-02'
75.8626,39.3783,20180316,'2018-03-02'
75.8627,39.3742,20180316,'2018-03-02'
75.8627,39.3746,20180316,'2018-03-02'
75.8627,39.3747,20180316,'2018-03-02'
75.8628,39.3798,20180316,'2018-03-02'
75.8633,39.3792,20180316,'2018-03-02'
75.8636,38.9425,20180316,'2018-03-02'
75.8636,39.3765,20180316,'2018-03-02'
75.8641,39.3737,20180316,'2018-03-02'
75.8643,39.3734,20180316,'2018-03-02'
75.8644,39.3736,20180316,'2018-03-02'
75.8644,39.3815,20180316,'2018-03-02'
75.8645,39.3815,20180316,'2018-03-02'
75.8654,39.3752,20180316,'2018-03-02'
75.8654,39.378,20180316,'2018-03-02'
75.8659,39.3749,20180316,'2018-03-02'
75.8659,39.3754,20180316,'2018-03-02'
75.8661,39.3829,20180316,'2018-03-02'
75.8669,39.3836,20180316,'2018-03-02'
75.8678,39.635,20180316,'2018-03-02'
75.8679,39.6352,20180316,'2018-03-02'
75.8679,39.6353,20180316,'2018-03-02'
75.8684,39.3777,20180316,'2018-03-02'
75.8687,39.3877,20180316,'2018-03-02'
75.8688,39.3827,20180316,'2018-03-02'
75.8692,39.3831,20180316,'2018-03-02'
75.8693,39.3619,20180316,'2018-03-02'
75.8695,39.3823,20180316,'2018-03-02'
75.8696,39.3822,20180316,'2018-03-02'
75.8696,39.3823,20180316,'2018-03-02'
75.8697,39.371,20180316,'2018-03-02'
75.8697,39.3821,20180316,'2018-03-02'
75.8698,39.3797,20180316,'2018-03-02'
75.8699,39.3798,20180316,'2018-03-02'
75.87,39.3798,20180316,'2018-03-02'
75.87,39.3843,20180316,'2018-03-02'
75.8704,39.3849,20180316,'2018-03-02'
